,Quarter,HB,CancerType,NumberOfEligibleReferrals31DayStandard,NumberOfEligibleReferralsTreatedWithin31Days,Date,Pandemic,PopSize,Pandemic_cat,JustPandemic,PandemicRecovery
2963,2017Q4,S08000020,Breast,254,228,23.0,0.0,586380.0,0.0,0.0,0.0
2964,2017Q4,S08000020,Cervical,16,14,23.0,0.0,586380.0,0.0,0.0,0.0
2965,2017Q4,S08000020,Colorectal,170,156,23.0,0.0,586380.0,0.0,0.0,0.0
2966,2017Q4,S08000020,Head & Neck,74,64,23.0,0.0,586380.0,0.0,0.0,0.0
2967,2017Q4,S08000020,Lung,232,226,23.0,0.0,586380.0,0.0,0.0,0.0
2968,2017Q4,S08000020,Lymphoma,58,54,23.0,0.0,586380.0,0.0,0.0,0.0
2969,2017Q4,S08000020,Melanoma,80,70,23.0,0.0,586380.0,0.0,0.0,0.0
2970,2017Q4,S08000020,Ovarian,24,22,23.0,0.0,586380.0,0.0,0.0,0.0
2971,2017Q4,S08000020,Upper GI,144,142,23.0,0.0,586380.0,0.0,0.0,0.0
2972,2017Q4,S08000020,Urological,290,210,23.0,0.0,586380.0,0.0,0.0,0.0
2973,2017Q4,S08000022,Breast,154,154,23.0,0.0,321990.0,0.0,0.0,0.0
2974,2017Q4,S08000022,Cervical,6,6,23.0,0.0,321990.0,0.0,0.0,0.0
2975,2017Q4,S08000022,Colorectal,78,74,23.0,0.0,321990.0,0.0,0.0,0.0
2976,2017Q4,S08000022,Head & Neck,26,26,23.0,0.0,321990.0,0.0,0.0,0.0
2977,2017Q4,S08000022,Lung,80,80,23.0,0.0,321990.0,0.0,0.0,0.0
2978,2017Q4,S08000022,Lymphoma,30,30,23.0,0.0,321990.0,0.0,0.0,0.0
2979,2017Q4,S08000022,Melanoma,34,32,23.0,0.0,321990.0,0.0,0.0,0.0
2980,2017Q4,S08000022,Ovarian,20,18,23.0,0.0,321990.0,0.0,0.0,0.0
2981,2017Q4,S08000022,Upper GI,56,56,23.0,0.0,321990.0,0.0,0.0,0.0
2982,2017Q4,S08000022,Urological,126,100,23.0,0.0,321990.0,0.0,0.0,0.0
2983,2017Q4,S08000024,Breast,466,464,23.0,0.0,889450.0,0.0,0.0,0.0
2984,2017Q4,S08000024,Cervical,14,14,23.0,0.0,889450.0,0.0,0.0,0.0
2985,2017Q4,S08000024,Colorectal,214,202,23.0,0.0,889450.0,0.0,0.0,0.0
2986,2017Q4,S08000024,Head & Neck,86,86,23.0,0.0,889450.0,0.0,0.0,0.0
2987,2017Q4,S08000024,Lung,284,282,23.0,0.0,889450.0,0.0,0.0,0.0
2988,2017Q4,S08000024,Lymphoma,76,76,23.0,0.0,889450.0,0.0,0.0,0.0
2989,2017Q4,S08000024,Melanoma,100,100,23.0,0.0,889450.0,0.0,0.0,0.0
2990,2017Q4,S08000024,Ovarian,40,36,23.0,0.0,889450.0,0.0,0.0,0.0
2991,2017Q4,S08000024,Upper GI,128,128,23.0,0.0,889450.0,0.0,0.0,0.0
2992,2017Q4,S08000024,Urological,332,260,23.0,0.0,889450.0,0.0,0.0,0.0
2993,2017Q4,S08000025,Colorectal,4,4,23.0,0.0,22000.0,0.0,0.0,0.0
2994,2017Q4,S08000025,Head & Neck,2,2,23.0,0.0,22000.0,0.0,0.0,0.0
2995,2017Q4,S08000025,Upper GI,6,6,23.0,0.0,22000.0,0.0,0.0,0.0
2996,2017Q4,S08000026,Breast,4,4,23.0,0.0,23080.0,0.0,0.0,0.0
2997,2017Q4,S08000026,Colorectal,2,2,23.0,0.0,23080.0,0.0,0.0,0.0
2998,2017Q4,S08000026,Lung,4,4,23.0,0.0,23080.0,0.0,0.0,0.0
2999,2017Q4,S08000026,Upper GI,6,6,23.0,0.0,23080.0,0.0,0.0,0.0
3000,2017Q4,S08000026,Urological,16,12,23.0,0.0,23080.0,0.0,0.0,0.0
3001,2017Q4,S08000028,Colorectal,10,8,23.0,0.0,26950.0,0.0,0.0,0.0
3002,2017Q4,S08000028,Head & Neck,2,2,23.0,0.0,26950.0,0.0,0.0,0.0
3003,2017Q4,S08000028,Lung,8,8,23.0,0.0,26950.0,0.0,0.0,0.0
3004,2017Q4,S08000028,Lymphoma,2,2,23.0,0.0,26950.0,0.0,0.0,0.0
3005,2017Q4,S08000028,Melanoma,2,2,23.0,0.0,26950.0,0.0,0.0,0.0
3006,2017Q4,S08000028,Ovarian,2,2,23.0,0.0,26950.0,0.0,0.0,0.0
3007,2017Q4,S08000028,Upper GI,4,4,23.0,0.0,26950.0,0.0,0.0,0.0
3008,2017Q4,S08000028,Urological,8,6,23.0,0.0,26950.0,0.0,0.0,0.0
3009,2017Q4,S08000029,Breast,100,100,23.0,0.0,371410.0,0.0,0.0,0.0
3010,2017Q4,S08000029,Cervical,4,4,23.0,0.0,371410.0,0.0,0.0,0.0
3011,2017Q4,S08000029,Colorectal,112,112,23.0,0.0,371410.0,0.0,0.0,0.0
3012,2017Q4,S08000029,Head & Neck,34,32,23.0,0.0,371410.0,0.0,0.0,0.0
3013,2017Q4,S08000029,Lung,130,128,23.0,0.0,371410.0,0.0,0.0,0.0
3014,2017Q4,S08000029,Lymphoma,46,46,23.0,0.0,371410.0,0.0,0.0,0.0
3015,2017Q4,S08000029,Melanoma,26,26,23.0,0.0,371410.0,0.0,0.0,0.0
3016,2017Q4,S08000029,Ovarian,22,22,23.0,0.0,371410.0,0.0,0.0,0.0
3017,2017Q4,S08000029,Upper GI,108,108,23.0,0.0,371410.0,0.0,0.0,0.0
3018,2017Q4,S08000029,Urological,184,180,23.0,0.0,371410.0,0.0,0.0,0.0
3019,2017Q4,S08000030,Breast,228,220,23.0,0.0,416090.0,0.0,0.0,0.0
3020,2017Q4,S08000030,Cervical,8,4,23.0,0.0,416090.0,0.0,0.0,0.0
3021,2017Q4,S08000030,Colorectal,126,122,23.0,0.0,416090.0,0.0,0.0,0.0
3022,2017Q4,S08000030,Head & Neck,38,38,23.0,0.0,416090.0,0.0,0.0,0.0
3023,2017Q4,S08000030,Lung,162,160,23.0,0.0,416090.0,0.0,0.0,0.0
3024,2017Q4,S08000030,Lymphoma,34,34,23.0,0.0,416090.0,0.0,0.0,0.0
3025,2017Q4,S08000030,Melanoma,48,46,23.0,0.0,416090.0,0.0,0.0,0.0
3026,2017Q4,S08000030,Ovarian,36,34,23.0,0.0,416090.0,0.0,0.0,0.0
3027,2017Q4,S08000030,Upper GI,98,94,23.0,0.0,416090.0,0.0,0.0,0.0
3028,2017Q4,S08000030,Urological,256,226,23.0,0.0,416090.0,0.0,0.0,0.0
3029,2017Q4,S08000031,Breast,680,618,23.0,0.0,1169110.0,0.0,0.0,0.0
3030,2017Q4,S08000031,Cervical,10,10,23.0,0.0,1169110.0,0.0,0.0,0.0
3031,2017Q4,S08000031,Colorectal,362,352,23.0,0.0,1169110.0,0.0,0.0,0.0
3032,2017Q4,S08000031,Head & Neck,138,132,23.0,0.0,1169110.0,0.0,0.0,0.0
3033,2017Q4,S08000031,Lung,564,558,23.0,0.0,1169110.0,0.0,0.0,0.0
3034,2017Q4,S08000031,Lymphoma,166,166,23.0,0.0,1169110.0,0.0,0.0,0.0
3035,2017Q4,S08000031,Melanoma,122,122,23.0,0.0,1169110.0,0.0,0.0,0.0
3036,2017Q4,S08000031,Ovarian,38,38,23.0,0.0,1169110.0,0.0,0.0,0.0
3037,2017Q4,S08000031,Upper GI,348,340,23.0,0.0,1169110.0,0.0,0.0,0.0
3038,2017Q4,S08000031,Urological,606,518,23.0,0.0,1169110.0,0.0,0.0,0.0
3039,2017Q4,S08000032,Breast,146,144,23.0,0.0,658130.0,0.0,0.0,0.0
3040,2017Q4,S08000032,Cervical,8,8,23.0,0.0,658130.0,0.0,0.0,0.0
3041,2017Q4,S08000032,Colorectal,162,160,23.0,0.0,658130.0,0.0,0.0,0.0
3042,2017Q4,S08000032,Head & Neck,60,60,23.0,0.0,658130.0,0.0,0.0,0.0
3043,2017Q4,S08000032,Lung,190,190,23.0,0.0,658130.0,0.0,0.0,0.0
3044,2017Q4,S08000032,Lymphoma,56,56,23.0,0.0,658130.0,0.0,0.0,0.0
3045,2017Q4,S08000032,Melanoma,64,58,23.0,0.0,658130.0,0.0,0.0,0.0
3046,2017Q4,S08000032,Ovarian,14,14,23.0,0.0,658130.0,0.0,0.0,0.0
3047,2017Q4,S08000032,Upper GI,126,126,23.0,0.0,658130.0,0.0,0.0,0.0
3048,2017Q4,S08000032,Urological,266,252,23.0,0.0,658130.0,0.0,0.0,0.0
3049,2018Q1,S08000015,Breast,186,180,24.0,0.0,369670.0,0.0,0.0,0.0
3050,2018Q1,S08000015,Cervical,14,14,24.0,0.0,369670.0,0.0,0.0,0.0
3051,2018Q1,S08000015,Colorectal,126,124,24.0,0.0,369670.0,0.0,0.0,0.0
3052,2018Q1,S08000015,Head & Neck,34,34,24.0,0.0,369670.0,0.0,0.0,0.0
3053,2018Q1,S08000015,Lung,88,88,24.0,0.0,369670.0,0.0,0.0,0.0
3054,2018Q1,S08000015,Lymphoma,24,24,24.0,0.0,369670.0,0.0,0.0,0.0
3055,2018Q1,S08000015,Melanoma,56,56,24.0,0.0,369670.0,0.0,0.0,0.0
3056,2018Q1,S08000015,Ovarian,22,22,24.0,0.0,369670.0,0.0,0.0,0.0
3057,2018Q1,S08000015,Upper GI,84,82,24.0,0.0,369670.0,0.0,0.0,0.0
3058,2018Q1,S08000015,Urological,134,124,24.0,0.0,369670.0,0.0,0.0,0.0
3059,2018Q1,S08000016,Breast,28,28,24.0,0.0,115270.0,0.0,0.0,0.0
3060,2018Q1,S08000016,Cervical,2,2,24.0,0.0,115270.0,0.0,0.0,0.0
3061,2018Q1,S08000016,Colorectal,62,62,24.0,0.0,115270.0,0.0,0.0,0.0
3062,2018Q1,S08000016,Head & Neck,12,8,24.0,0.0,115270.0,0.0,0.0,0.0
3063,2018Q1,S08000016,Lung,66,64,24.0,0.0,115270.0,0.0,0.0,0.0
3064,2018Q1,S08000016,Lymphoma,22,22,24.0,0.0,115270.0,0.0,0.0,0.0
3065,2018Q1,S08000016,Melanoma,12,12,24.0,0.0,115270.0,0.0,0.0,0.0
3066,2018Q1,S08000016,Ovarian,14,14,24.0,0.0,115270.0,0.0,0.0,0.0
3067,2018Q1,S08000016,Upper GI,32,32,24.0,0.0,115270.0,0.0,0.0,0.0
3068,2018Q1,S08000016,Urological,44,32,24.0,0.0,115270.0,0.0,0.0,0.0
3069,2018Q1,S08000017,Breast,42,42,24.0,0.0,148790.0,0.0,0.0,0.0
3070,2018Q1,S08000017,Colorectal,70,66,24.0,0.0,148790.0,0.0,0.0,0.0
3071,2018Q1,S08000017,Head & Neck,8,8,24.0,0.0,148790.0,0.0,0.0,0.0
3072,2018Q1,S08000017,Lung,56,56,24.0,0.0,148790.0,0.0,0.0,0.0
3073,2018Q1,S08000017,Lymphoma,16,16,24.0,0.0,148790.0,0.0,0.0,0.0
3074,2018Q1,S08000017,Melanoma,14,14,24.0,0.0,148790.0,0.0,0.0,0.0
3075,2018Q1,S08000017,Ovarian,6,6,24.0,0.0,148790.0,0.0,0.0,0.0
3076,2018Q1,S08000017,Upper GI,54,54,24.0,0.0,148790.0,0.0,0.0,0.0
3077,2018Q1,S08000017,Urological,82,60,24.0,0.0,148790.0,0.0,0.0,0.0
3078,2018Q1,S08000019,Breast,64,62,24.0,0.0,306070.0,0.0,0.0,0.0
3079,2018Q1,S08000019,Cervical,6,6,24.0,0.0,306070.0,0.0,0.0,0.0
3080,2018Q1,S08000019,Colorectal,86,80,24.0,0.0,306070.0,0.0,0.0,0.0
3081,2018Q1,S08000019,Head & Neck,32,30,24.0,0.0,306070.0,0.0,0.0,0.0
3082,2018Q1,S08000019,Lung,120,118,24.0,0.0,306070.0,0.0,0.0,0.0
3083,2018Q1,S08000019,Lymphoma,36,36,24.0,0.0,306070.0,0.0,0.0,0.0
3084,2018Q1,S08000019,Melanoma,46,40,24.0,0.0,306070.0,0.0,0.0,0.0
3085,2018Q1,S08000019,Ovarian,12,12,24.0,0.0,306070.0,0.0,0.0,0.0
3086,2018Q1,S08000019,Upper GI,48,46,24.0,0.0,306070.0,0.0,0.0,0.0
3087,2018Q1,S08000019,Urological,268,244,24.0,0.0,306070.0,0.0,0.0,0.0
3088,2018Q1,S08000020,Breast,214,190,24.0,0.0,584550.0,0.0,0.0,0.0
3089,2018Q1,S08000020,Cervical,16,14,24.0,0.0,584550.0,0.0,0.0,0.0
3090,2018Q1,S08000020,Colorectal,144,134,24.0,0.0,584550.0,0.0,0.0,0.0
3091,2018Q1,S08000020,Head & Neck,46,44,24.0,0.0,584550.0,0.0,0.0,0.0
3092,2018Q1,S08000020,Lung,208,186,24.0,0.0,584550.0,0.0,0.0,0.0
3093,2018Q1,S08000020,Lymphoma,66,66,24.0,0.0,584550.0,0.0,0.0,0.0
3094,2018Q1,S08000020,Melanoma,92,90,24.0,0.0,584550.0,0.0,0.0,0.0
3095,2018Q1,S08000020,Ovarian,22,22,24.0,0.0,584550.0,0.0,0.0,0.0
3096,2018Q1,S08000020,Upper GI,128,128,24.0,0.0,584550.0,0.0,0.0,0.0
3097,2018Q1,S08000020,Urological,310,232,24.0,0.0,584550.0,0.0,0.0,0.0
3098,2018Q1,S08000022,Breast,140,128,24.0,0.0,321800.0,0.0,0.0,0.0
3099,2018Q1,S08000022,Cervical,12,12,24.0,0.0,321800.0,0.0,0.0,0.0
3100,2018Q1,S08000022,Colorectal,90,84,24.0,0.0,321800.0,0.0,0.0,0.0
3101,2018Q1,S08000022,Head & Neck,26,26,24.0,0.0,321800.0,0.0,0.0,0.0
3102,2018Q1,S08000022,Lung,84,82,24.0,0.0,321800.0,0.0,0.0,0.0
3103,2018Q1,S08000022,Lymphoma,32,30,24.0,0.0,321800.0,0.0,0.0,0.0
3104,2018Q1,S08000022,Melanoma,38,36,24.0,0.0,321800.0,0.0,0.0,0.0
3105,2018Q1,S08000022,Ovarian,14,12,24.0,0.0,321800.0,0.0,0.0,0.0
3106,2018Q1,S08000022,Upper GI,88,86,24.0,0.0,321800.0,0.0,0.0,0.0
3107,2018Q1,S08000022,Urological,174,142,24.0,0.0,321800.0,0.0,0.0,0.0
3108,2018Q1,S08000024,Breast,352,350,24.0,0.0,897770.0,0.0,0.0,0.0
3109,2018Q1,S08000024,Cervical,30,28,24.0,0.0,897770.0,0.0,0.0,0.0
3110,2018Q1,S08000024,Colorectal,202,190,24.0,0.0,897770.0,0.0,0.0,0.0
3111,2018Q1,S08000024,Head & Neck,82,80,24.0,0.0,897770.0,0.0,0.0,0.0
3112,2018Q1,S08000024,Lung,232,232,24.0,0.0,897770.0,0.0,0.0,0.0
3113,2018Q1,S08000024,Lymphoma,72,72,24.0,0.0,897770.0,0.0,0.0,0.0
3114,2018Q1,S08000024,Melanoma,78,78,24.0,0.0,897770.0,0.0,0.0,0.0
3115,2018Q1,S08000024,Ovarian,22,22,24.0,0.0,897770.0,0.0,0.0,0.0
3116,2018Q1,S08000024,Upper GI,140,140,24.0,0.0,897770.0,0.0,0.0,0.0
3117,2018Q1,S08000024,Urological,358,246,24.0,0.0,897770.0,0.0,0.0,0.0
3118,2018Q1,S08000025,Colorectal,8,8,24.0,0.0,22190.0,0.0,0.0,0.0
3119,2018Q1,S08000025,Lung,6,6,24.0,0.0,22190.0,0.0,0.0,0.0
3120,2018Q1,S08000025,Melanoma,4,4,24.0,0.0,22190.0,0.0,0.0,0.0
3121,2018Q1,S08000025,Upper GI,8,6,24.0,0.0,22190.0,0.0,0.0,0.0
3122,2018Q1,S08000025,Urological,6,4,24.0,0.0,22190.0,0.0,0.0,0.0
3123,2018Q1,S08000026,Breast,12,12,24.0,0.0,22990.0,0.0,0.0,0.0
3124,2018Q1,S08000026,Colorectal,14,14,24.0,0.0,22990.0,0.0,0.0,0.0
3125,2018Q1,S08000026,Lung,6,6,24.0,0.0,22990.0,0.0,0.0,0.0
3126,2018Q1,S08000026,Melanoma,2,2,24.0,0.0,22990.0,0.0,0.0,0.0
3127,2018Q1,S08000026,Urological,8,8,24.0,0.0,22990.0,0.0,0.0,0.0
3128,2018Q1,S08000028,Colorectal,18,16,24.0,0.0,26830.0,0.0,0.0,0.0
3129,2018Q1,S08000028,Head & Neck,4,4,24.0,0.0,26830.0,0.0,0.0,0.0
3130,2018Q1,S08000028,Lung,16,16,24.0,0.0,26830.0,0.0,0.0,0.0
3131,2018Q1,S08000028,Lymphoma,4,4,24.0,0.0,26830.0,0.0,0.0,0.0
3132,2018Q1,S08000028,Upper GI,10,10,24.0,0.0,26830.0,0.0,0.0,0.0
3133,2018Q1,S08000028,Urological,12,10,24.0,0.0,26830.0,0.0,0.0,0.0
3134,2018Q1,S08000029,Breast,68,68,24.0,0.0,371910.0,0.0,0.0,0.0
3135,2018Q1,S08000029,Cervical,6,6,24.0,0.0,371910.0,0.0,0.0,0.0
3136,2018Q1,S08000029,Colorectal,100,100,24.0,0.0,371910.0,0.0,0.0,0.0
3137,2018Q1,S08000029,Head & Neck,40,38,24.0,0.0,371910.0,0.0,0.0,0.0
3138,2018Q1,S08000029,Lung,158,158,24.0,0.0,371910.0,0.0,0.0,0.0
3139,2018Q1,S08000029,Lymphoma,30,30,24.0,0.0,371910.0,0.0,0.0,0.0
3140,2018Q1,S08000029,Melanoma,16,16,24.0,0.0,371910.0,0.0,0.0,0.0
3141,2018Q1,S08000029,Ovarian,14,10,24.0,0.0,371910.0,0.0,0.0,0.0
3142,2018Q1,S08000029,Upper GI,92,92,24.0,0.0,371910.0,0.0,0.0,0.0
3143,2018Q1,S08000029,Urological,142,132,24.0,0.0,371910.0,0.0,0.0,0.0
3144,2018Q1,S08000030,Breast,214,192,24.0,0.0,416080.0,0.0,0.0,0.0
3145,2018Q1,S08000030,Cervical,12,12,24.0,0.0,416080.0,0.0,0.0,0.0
3146,2018Q1,S08000030,Colorectal,182,180,24.0,0.0,416080.0,0.0,0.0,0.0
3147,2018Q1,S08000030,Head & Neck,46,44,24.0,0.0,416080.0,0.0,0.0,0.0
3148,2018Q1,S08000030,Lung,144,136,24.0,0.0,416080.0,0.0,0.0,0.0
3149,2018Q1,S08000030,Lymphoma,64,64,24.0,0.0,416080.0,0.0,0.0,0.0
3150,2018Q1,S08000030,Melanoma,36,32,24.0,0.0,416080.0,0.0,0.0,0.0
3151,2018Q1,S08000030,Ovarian,10,10,24.0,0.0,416080.0,0.0,0.0,0.0
3152,2018Q1,S08000030,Upper GI,98,96,24.0,0.0,416080.0,0.0,0.0,0.0
3153,2018Q1,S08000030,Urological,260,218,24.0,0.0,416080.0,0.0,0.0,0.0
3154,2018Q1,S08000031,Breast,632,554,24.0,0.0,1174980.0,0.0,0.0,0.0
3155,2018Q1,S08000031,Cervical,22,22,24.0,0.0,1174980.0,0.0,0.0,0.0
3156,2018Q1,S08000031,Colorectal,374,364,24.0,0.0,1174980.0,0.0,0.0,0.0
3157,2018Q1,S08000031,Head & Neck,150,148,24.0,0.0,1174980.0,0.0,0.0,0.0
3158,2018Q1,S08000031,Lung,624,618,24.0,0.0,1174980.0,0.0,0.0,0.0
3159,2018Q1,S08000031,Lymphoma,152,152,24.0,0.0,1174980.0,0.0,0.0,0.0
3160,2018Q1,S08000031,Melanoma,112,112,24.0,0.0,1174980.0,0.0,0.0,0.0
3161,2018Q1,S08000031,Ovarian,40,40,24.0,0.0,1174980.0,0.0,0.0,0.0
3162,2018Q1,S08000031,Upper GI,290,278,24.0,0.0,1174980.0,0.0,0.0,0.0
3163,2018Q1,S08000031,Urological,606,506,24.0,0.0,1174980.0,0.0,0.0,0.0
3164,2018Q1,S08000032,Breast,190,190,24.0,0.0,659200.0,0.0,0.0,0.0
3165,2018Q1,S08000032,Cervical,14,14,24.0,0.0,659200.0,0.0,0.0,0.0
3166,2018Q1,S08000032,Colorectal,144,142,24.0,0.0,659200.0,0.0,0.0,0.0
3167,2018Q1,S08000032,Head & Neck,52,50,24.0,0.0,659200.0,0.0,0.0,0.0
3168,2018Q1,S08000032,Lung,232,232,24.0,0.0,659200.0,0.0,0.0,0.0
3169,2018Q1,S08000032,Lymphoma,72,72,24.0,0.0,659200.0,0.0,0.0,0.0
3170,2018Q1,S08000032,Melanoma,78,76,24.0,0.0,659200.0,0.0,0.0,0.0
3171,2018Q1,S08000032,Ovarian,14,14,24.0,0.0,659200.0,0.0,0.0,0.0
3172,2018Q1,S08000032,Upper GI,114,114,24.0,0.0,659200.0,0.0,0.0,0.0
3173,2018Q1,S08000032,Urological,250,248,24.0,0.0,659200.0,0.0,0.0,0.0
3174,2018Q2,S08000015,Breast,188,188,25.0,0.0,369670.0,0.0,0.0,0.0
3175,2018Q2,S08000015,Cervical,14,14,25.0,0.0,369670.0,0.0,0.0,0.0
3176,2018Q2,S08000015,Colorectal,108,104,25.0,0.0,369670.0,0.0,0.0,0.0
3177,2018Q2,S08000015,Head & Neck,46,46,25.0,0.0,369670.0,0.0,0.0,0.0
3178,2018Q2,S08000015,Lung,112,112,25.0,0.0,369670.0,0.0,0.0,0.0
3179,2018Q2,S08000015,Lymphoma,24,24,25.0,0.0,369670.0,0.0,0.0,0.0
3180,2018Q2,S08000015,Melanoma,26,26,25.0,0.0,369670.0,0.0,0.0,0.0
3181,2018Q2,S08000015,Ovarian,28,28,25.0,0.0,369670.0,0.0,0.0,0.0
3182,2018Q2,S08000015,Upper GI,70,70,25.0,0.0,369670.0,0.0,0.0,0.0
3183,2018Q2,S08000015,Urological,178,172,25.0,0.0,369670.0,0.0,0.0,0.0
3184,2018Q2,S08000016,Breast,38,38,25.0,0.0,115270.0,0.0,0.0,0.0
3185,2018Q2,S08000016,Cervical,2,2,25.0,0.0,115270.0,0.0,0.0,0.0
3186,2018Q2,S08000016,Colorectal,38,38,25.0,0.0,115270.0,0.0,0.0,0.0
3187,2018Q2,S08000016,Head & Neck,4,4,25.0,0.0,115270.0,0.0,0.0,0.0
3188,2018Q2,S08000016,Lung,50,50,25.0,0.0,115270.0,0.0,0.0,0.0
3189,2018Q2,S08000016,Lymphoma,14,14,25.0,0.0,115270.0,0.0,0.0,0.0
3190,2018Q2,S08000016,Melanoma,26,26,25.0,0.0,115270.0,0.0,0.0,0.0
3191,2018Q2,S08000016,Ovarian,10,10,25.0,0.0,115270.0,0.0,0.0,0.0
3192,2018Q2,S08000016,Upper GI,28,28,25.0,0.0,115270.0,0.0,0.0,0.0
3193,2018Q2,S08000016,Urological,54,52,25.0,0.0,115270.0,0.0,0.0,0.0
3194,2018Q2,S08000017,Breast,50,50,25.0,0.0,148790.0,0.0,0.0,0.0
3195,2018Q2,S08000017,Cervical,4,4,25.0,0.0,148790.0,0.0,0.0,0.0
3196,2018Q2,S08000017,Colorectal,62,62,25.0,0.0,148790.0,0.0,0.0,0.0
3197,2018Q2,S08000017,Head & Neck,4,2,25.0,0.0,148790.0,0.0,0.0,0.0
3198,2018Q2,S08000017,Lung,68,68,25.0,0.0,148790.0,0.0,0.0,0.0
3199,2018Q2,S08000017,Lymphoma,18,18,25.0,0.0,148790.0,0.0,0.0,0.0
3200,2018Q2,S08000017,Melanoma,26,26,25.0,0.0,148790.0,0.0,0.0,0.0
3201,2018Q2,S08000017,Ovarian,10,8,25.0,0.0,148790.0,0.0,0.0,0.0
3202,2018Q2,S08000017,Upper GI,36,36,25.0,0.0,148790.0,0.0,0.0,0.0
3203,2018Q2,S08000017,Urological,88,72,25.0,0.0,148790.0,0.0,0.0,0.0
3204,2018Q2,S08000019,Breast,86,86,25.0,0.0,306070.0,0.0,0.0,0.0
3205,2018Q2,S08000019,Cervical,12,12,25.0,0.0,306070.0,0.0,0.0,0.0
3206,2018Q2,S08000019,Colorectal,112,104,25.0,0.0,306070.0,0.0,0.0,0.0
3207,2018Q2,S08000019,Head & Neck,22,22,25.0,0.0,306070.0,0.0,0.0,0.0
3208,2018Q2,S08000019,Lung,104,104,25.0,0.0,306070.0,0.0,0.0,0.0
3209,2018Q2,S08000019,Lymphoma,36,36,25.0,0.0,306070.0,0.0,0.0,0.0
3210,2018Q2,S08000019,Melanoma,50,46,25.0,0.0,306070.0,0.0,0.0,0.0
3211,2018Q2,S08000019,Ovarian,10,10,25.0,0.0,306070.0,0.0,0.0,0.0
3212,2018Q2,S08000019,Upper GI,88,88,25.0,0.0,306070.0,0.0,0.0,0.0
3213,2018Q2,S08000019,Urological,186,176,25.0,0.0,306070.0,0.0,0.0,0.0
3214,2018Q2,S08000020,Breast,226,210,25.0,0.0,584550.0,0.0,0.0,0.0
3215,2018Q2,S08000020,Cervical,8,8,25.0,0.0,584550.0,0.0,0.0,0.0
3216,2018Q2,S08000020,Colorectal,194,170,25.0,0.0,584550.0,0.0,0.0,0.0
3217,2018Q2,S08000020,Head & Neck,64,60,25.0,0.0,584550.0,0.0,0.0,0.0
3218,2018Q2,S08000020,Lung,240,228,25.0,0.0,584550.0,0.0,0.0,0.0
3219,2018Q2,S08000020,Lymphoma,62,60,25.0,0.0,584550.0,0.0,0.0,0.0
3220,2018Q2,S08000020,Melanoma,92,92,25.0,0.0,584550.0,0.0,0.0,0.0
3221,2018Q2,S08000020,Ovarian,26,26,25.0,0.0,584550.0,0.0,0.0,0.0
3222,2018Q2,S08000020,Upper GI,160,160,25.0,0.0,584550.0,0.0,0.0,0.0
3223,2018Q2,S08000020,Urological,342,300,25.0,0.0,584550.0,0.0,0.0,0.0
3224,2018Q2,S08000022,Breast,170,158,25.0,0.0,321800.0,0.0,0.0,0.0
3225,2018Q2,S08000022,Cervical,10,10,25.0,0.0,321800.0,0.0,0.0,0.0
3226,2018Q2,S08000022,Colorectal,98,88,25.0,0.0,321800.0,0.0,0.0,0.0
3227,2018Q2,S08000022,Head & Neck,24,24,25.0,0.0,321800.0,0.0,0.0,0.0
3228,2018Q2,S08000022,Lung,112,112,25.0,0.0,321800.0,0.0,0.0,0.0
3229,2018Q2,S08000022,Lymphoma,20,20,25.0,0.0,321800.0,0.0,0.0,0.0
3230,2018Q2,S08000022,Melanoma,38,36,25.0,0.0,321800.0,0.0,0.0,0.0
3231,2018Q2,S08000022,Ovarian,18,18,25.0,0.0,321800.0,0.0,0.0,0.0
3232,2018Q2,S08000022,Upper GI,66,66,25.0,0.0,321800.0,0.0,0.0,0.0
3233,2018Q2,S08000022,Urological,142,116,25.0,0.0,321800.0,0.0,0.0,0.0
3234,2018Q2,S08000024,Breast,442,440,25.0,0.0,897770.0,0.0,0.0,0.0
3235,2018Q2,S08000024,Cervical,14,12,25.0,0.0,897770.0,0.0,0.0,0.0
3236,2018Q2,S08000024,Colorectal,232,222,25.0,0.0,897770.0,0.0,0.0,0.0
3237,2018Q2,S08000024,Head & Neck,72,72,25.0,0.0,897770.0,0.0,0.0,0.0
3238,2018Q2,S08000024,Lung,204,202,25.0,0.0,897770.0,0.0,0.0,0.0
3239,2018Q2,S08000024,Lymphoma,64,64,25.0,0.0,897770.0,0.0,0.0,0.0
3240,2018Q2,S08000024,Melanoma,114,114,25.0,0.0,897770.0,0.0,0.0,0.0
3241,2018Q2,S08000024,Ovarian,20,20,25.0,0.0,897770.0,0.0,0.0,0.0
3242,2018Q2,S08000024,Upper GI,190,184,25.0,0.0,897770.0,0.0,0.0,0.0
3243,2018Q2,S08000024,Urological,336,250,25.0,0.0,897770.0,0.0,0.0,0.0
3244,2018Q2,S08000025,Colorectal,6,6,25.0,0.0,22190.0,0.0,0.0,0.0
3245,2018Q2,S08000025,Lung,4,4,25.0,0.0,22190.0,0.0,0.0,0.0
3246,2018Q2,S08000025,Lymphoma,4,4,25.0,0.0,22190.0,0.0,0.0,0.0
3247,2018Q2,S08000025,Upper GI,8,8,25.0,0.0,22190.0,0.0,0.0,0.0
3248,2018Q2,S08000026,Breast,4,4,25.0,0.0,22990.0,0.0,0.0,0.0
